"id","code","name"
"giro_000427","46396","Venta al por mayor de hielo"
"giro_000428","46411","Venta al por mayor de hilados, tejidos y productos textiles de mercería"
"giro_000429","46412","Venta al por mayor de artículos textiles excepto confecciones para el hogar"
"giro_000430","46413","Venta al por mayor de confecciones textiles para el hogar"
"giro_000431","46414","Venta al por mayor de prendas de vestir y accesorios de vestir"
"giro_000432","46415","Venta al por mayor de ropa usada"
"giro_000433","46416","Venta al por mayor de calzado"
"giro_000434","46417","Venta al por mayor de artículos de marroquinería y talabartería"
"giro_000435","46418","Venta al por mayor de artículos de peletería"
"giro_000436","46419","Venta al por mayor de otros artículos textiles n.c.p."
"giro_000437","46471","Venta al por mayor de instrumentos musicales"
"giro_000438","46472","Venta al por mayor de colchones, almohadas, cojines, etc."
"giro_000439","46473","Venta al por mayor de artículos de aluminio para el hogar y para otros usos"
"giro_000440","46474","Venta al por mayor de depósitos y otros artículos plásticos para el hogar y otros usos, incluyendo los desechables de durapax y no desechables"
"giro_000441","46475","Venta al por mayor de cámaras fotográficas, accesorios y materiales"
"giro_000442","46482","Venta al por mayor de medicamentos, artículos y otros productos de uso veterinario"
"giro_000443","46483","Venta al por mayor de productos y artículos de belleza y de uso personal"
"giro_000444","46484","Venta de productos farmacéuticos y medicinales"
"giro_000445","46491","Venta al por mayor de productos medicinales, cosméticos, perfumería y productos de limpieza"
"giro_000446","46492","Venta al por mayor de relojes y artículos de joyería"
"giro_000447","46493","Venta al por mayor de electrodomésticos y artículos del hogar excepto bazar; artículos de iluminación"
"giro_000448","46494","Venta al por mayor de artículos de bazar y similares"
"giro_000449","46495","Venta al por mayor de artículos de óptica"
"giro_000450","46496","Venta al por mayor de revistas, periódicos, libros, artículos de librería y artículos de papel y cartón en general"
"giro_000451","46497","Venta de artículos deportivos, juguetes y rodados"
"giro_000452","46498","Venta al por mayor de productos usados para el hogar o el uso personal"
"giro_000453","46499","Venta al por mayor de enseres domésticos y de uso personal n.c.p."
"giro_000454","46500","Venta al por mayor de bicicletas, partes, accesorios y otros"
"giro_000455","46510","Venta al por mayor de computadoras, equipo periférico y programas informáticos"
"giro_000456","46520","Venta al por mayor de equipos de comunicación"
"giro_000457","46530","Venta al por mayor de maquinaria y equipo agropecuario, accesorios, partes y suministros"
"giro_000458","46590","Venta de equipos e instrumentos de uso profesional y científico y aparatos de medida y control"
"giro_000459","46591","Venta al por mayor de maquinaria equipo, accesorios y materiales para la industria de la madera y sus productos"
"giro_000460","46592","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria gráfica y del papel, cartón y productos de papel y cartón"
"giro_000461","46593","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria de productos químicos, plástico y caucho"
"giro_000462","46594","Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria metálica y de sus productos"
"giro_000463","46595","Venta al por mayor de equipamiento para uso médico, odontológico, veterinario y servicios conexos"
"giro_000464","46596","Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación"
"giro_000465","46597","Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria textil, confecciones y cuero"
"giro_000466","46598","Venta al por mayor de maquinaria, equipo y accesorios para la construcción y explotación de minas y canteras"
"giro_000467","46599","Venta al por mayor de otro tipo de maquinaria y equipo con sus accesorios y partes"
"giro_000468","46610","Venta al por mayor de otros combustibles sólidos, líquidos, gaseosos y de productos conexos"
"giro_000469","46612","Venta al por mayor de combustibles para automotores, aviones, barcos, maquinaria y otros"
"giro_000470","46613","Venta al por mayor de lubricantes, grasas y otros aceites para automotores, maquinaria industrial, etc."
"giro_000471","46614","Venta al por mayor de gas propano"
"giro_000472","46615","Venta al por mayor de leña y carbón"
"giro_000473","46620","Venta al por mayor de metales y minerales metalíferos"
"giro_000474","46631","Venta al por mayor de puertas, ventanas, vitrinas y similares"
"giro_000475","46632","Venta al por mayor de artículos de ferretería y pinturerías"
"giro_000476","46633","Vidrierías"
"giro_000477","46634","Venta al por mayor de maderas"
"giro_000478","46639","Venta al por mayor de materiales para la construcción n.c.p."
"giro_000479","46691","Venta al por mayor de sal industrial sin yodar"
"giro_000480","46692","Venta al por mayor de productos intermedios y desechos de origen textil"
"giro_000481","46693","Venta al por mayor de productos intermedios y desechos de origen metálico"
"giro_000482","46694","Venta al por mayor de productos intermedios y desechos de papel y cartón"
"giro_000483","","COMERCIO AL POR MAYOR, EXCEPTO EL COMERCIO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS (PARTE 2)"
"giro_000484","46695","Venta al por mayor fertilizantes, abonos, agroquímicos y productos similares"
"giro_000485","46696","Venta al por mayor de productos intermedios y desechos de origen plástico"
"giro_000486","46697","Venta al por mayor de tintas para imprenta, productos curtientes y materias y productos colorantes"
"giro_000487","46698","Venta de productos intermedios y desechos de origen químico y de caucho"
"giro_000488","46699","Venta al por mayor de productos intermedios y desechos ncp"
"giro_000489","46701","Venta de algodón en oro"
"giro_000490","46900","Venta al por mayor de otros productos"
"giro_000491","46901","Venta al por mayor de cohetes y otros productos pirotécnicos"
"giro_000492","46902","Venta al por mayor de artículos diversos para consumo humano"
"giro_000493","46903","Venta al por mayor de armas de fuego, municiones y accesorios"
"giro_000494","46904","Venta al por mayor de toldos y tiendas de campaña de cualquier material"
"giro_000495","46905","Venta al por mayor de exhibidores publicitarios y rótulos"
"giro_000496","46906","Venta al por mayor de artículos promocionales diversos"
"giro_000497","","COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS"
"giro_000498","47111","Venta en supermercados"
"giro_000499","47112","Venta en tiendas de artículos de primera necesidad"
"giro_000500","47119","Almacenes (venta de diversos artículos)"
"giro_000501","47190","Venta al por menor de otros productos en comercios no especializados"
"giro_000502","47199","Venta de establecimientos no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco"
"giro_000503","47211","Venta al por menor de frutas y hortalizas"
"giro_000504","47212","Venta al por menor de carnes, embutidos y productos de granja"
"giro_000505","47213","Venta al por menor de pescado y mariscos"
"giro_000506","47214","Venta al por menor de productos lácteos"
"giro_000507","47215","Venta al por menor de productos de panadería, repostería y galletas"
"giro_000508","47216","Venta al por menor de huevos"
"giro_000509","47217","Venta al por menor de carnes y productos cárnicos"
"giro_000510","47218","Venta al por menor de granos básicos y otros"
"giro_000511","47219","Venta al por menor de alimentos n.c.p."
"giro_000512","47221","Venta al por menor de hielo"
"giro_000513","47223","Venta de bebidas no alcohólicas, para su consumo fuera del establecimiento"
"giro_000514","47224","Venta de bebidas alcohólicas, para su consumo fuera del establecimiento"
"giro_000515","47225","Venta de bebidas alcohólicas para su consumo dentro del establecimiento"
"giro_000516","47230","Venta al por menor de tabaco"
"giro_000517","47300","Venta de combustibles, lubricantes y otros (gasolineras)"
"giro_000518","47411","Venta al por menor de computadoras y equipo periférico"
"giro_000519","47412","Venta de equipo y accesorios de telecomunicación"
"giro_000520","47420","Venta al por menor de equipo de audio y video"
"giro_000521","47510","Venta al por menor de hilados, tejidos y productos textiles de mercería; confecciones para el hogar y textiles n.c.p."
"giro_000522","47521","Venta al por menor de productos de madera"
"giro_000523","47522","Venta al por menor de artículos de ferretería"
"giro_000524","47523","Venta al por menor de productos de pinturerías"
"giro_000525","47524","Venta al por menor en vidrierías"
"giro_000526","47529","Venta al por menor de materiales de construcción y artículos conexos"
"giro_000527","47530","Venta al por menor de tapices, alfombras y revestimientos de paredes y pisos en comercios especializados"
"giro_000528","47591","Venta al por menor de muebles"
"giro_000529","47592","Venta al por menor de artículos de bazar"
"giro_000530","47593","Venta al por menor de aparatos electrodomésticos, repuestos y accesorios"
"giro_000531","47594","Venta al por menor de artículos eléctricos y de iluminación"
"giro_000532","47598","Venta al por menor de instrumentos musicales"
"giro_000533","47610","Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados"
"giro_000534","47620","Venta al por menor de discos láser, cassettes, cintas de video y otros"
"giro_000535","47630","Venta al por menor de productos y equipos de deporte"
"giro_000536","47631","Venta al por menor de bicicletas, accesorios y repuestos"
"giro_000537","47640","Venta al por menor de juegos y juguetes en comercios especializados"
"giro_000538","47711","Venta al por menor de prendas de vestir y accesorios de vestir"
"giro_000539","47712","Venta al por menor de calzado"
"giro_000540","47713","Venta al por menor de artículos de peletería, marroquinería y talabartería"
"giro_000541","47721","Venta al por menor de medicamentos farmacéuticos y otros materiales y artículos de uso médico, odontológico y veterinario"
"giro_000542","47722","Venta al por menor de productos cosméticos y de tocador"
"giro_000543","47731","Venta al por menor de productos de joyería, bisutería, óptica, relojería"
"giro_000544","47732","Venta al por menor de plantas, semillas, animales y artículos conexos"
"giro_000545","47733","Venta al por menor de combustibles de uso doméstico (gas propano y gas licuado)"
"giro_000546","47734","Venta al por menor de artesanías, artículos cerámicos y recuerdos en general"
"giro_000547","47735","Venta al por menor de ataúdes, lápidas y cruces, trofeos, artículos religiosos en general"
"giro_000548","47736","Venta al por menor de armas de fuego, municiones y accesorios"
"giro_000549","47737","Venta al por menor de artículos de cohetería y pirotécnicos"
"giro_000550","47738","Venta al por menor de artículos desechables de uso personal y doméstico (servilletas, papel higiénico, pañales, toallas sanitarias,etc.)"
"giro_000551","47739","Venta al por menor de otros productos n.c.p."
"giro_000552","47741","Venta al por menor de artículos usados"
"giro_000553","47742","Venta al por menor de textiles y confecciones usados"
"giro_000554","47743","Venta al por menor de libros, revistas, papel y cartón usados"
"giro_000555","47749","Venta al por menor de productos usados n.c.p."
"giro_000556","47811","Venta al por menor de frutas, verduras y hortalizas"
"giro_000557","47814","Venta al por menor de productos lácteos"
"giro_000558","47815","Venta al por menor de productos de panadería, galletas y similares"
"giro_000559","47816","Venta al por menor de bebidas"
"giro_000560","47818","Venta al por menor en tiendas de mercado y puestos"
"giro_000561","47821","Venta al por menor de hilados, tejidos y productos textiles de mercería en puestos de mercados y ferias"
"giro_000562","47822","Venta al por menor de artículos textiles excepto confecciones para el hogar en puestos de mercados y ferias"
"giro_000563","47823","Venta al por menor de confecciones textiles para el hogar en puestos de mercados y ferias"
"giro_000564","47824","Venta al por menor de prendas de vestir, accesorios de vestir y similares en puestos de mercados y ferias"
"giro_000565","47825","Venta al por menor de ropa usada"
"giro_000566","47826","Venta al por menor de calzado, artículos de marroquinería y talabartería en puestos de mercados y ferias"
"giro_000567","47827","Venta al por menor de artículos de marroquinería y talabartería en puestos de mercados y ferias"
"giro_000568","47829","Venta al por menor de artículos textiles ncp en puestos de mercados y ferias"
"giro_000569","47891","Venta al por menor de animales, flores y productos conexos en puestos de feria y mercados"
"giro_000570","47892","Venta al por menor de productos medicinales, cosméticos, de tocador y de limpieza en puestos de ferias y mercados"
"giro_000571","47893","Venta al por menor de artículos de bazar en puestos de ferias y mercados"
"giro_000572","47894","Venta al por menor de artículos de papel, envases, libros, revistas y conexos en puestos de feria y mercados"
"giro_000573","47895","Venta al por menor de materiales de construcción, electrodomésticos, accesorios para autos y similares en puestos de feria y mercados"
"giro_000574","47896","Venta al por menor de equipos accesorios para las comunicaciones en puestos de feria y mercados"
"giro_000575","47899","Venta al por menor en puestos de ferias y mercados n.c.p."
"giro_000576","47910","Venta al por menor por correo o Internet"
"giro_000577","47990","Otros tipos de venta al por menor no realizada, en almacenes, puestos de venta o mercado"
"giro_000578","","TRANSPORTE Y ALMACENAMIENTO"
"giro_000579","","TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS"
"giro_000580","49110","Transporte interurbano de pasajeros por ferrocarril"
"giro_000581","49120","Transporte de carga por ferrocarril"
"giro_000582","49211","Transporte de pasajeros urbanos e interurbano mediante buses"
"giro_000583","49212","Transporte de pasajeros interdepartamental mediante microbuses"
"giro_000584","49213","Transporte de pasajeros urbanos e interurbano mediante microbuses"
"giro_000585","49214","Transporte de pasajeros interdepartamental mediante buses"
"giro_000586","49221","Transporte internacional de pasajeros"
"giro_000587","49222","Transporte de pasajeros mediante taxis y autos con chofer"
"giro_000588","49223","Transporte escolar"
"giro_000589","49225","Transporte de pasajeros para excursiones"
"giro_000590","49226","Servicios de transporte de personal"
"giro_000591","49229","Transporte de pasajeros por vía terrestre ncp"
"giro_000592","49231","Transporte de carga urbano"
"giro_000593","49232","Transporte nacional de carga"
"giro_000594","49233","Transporte de carga internacional"
"giro_000595","49234","Servicios de mudanza"
"giro_000596","49235","Alquiler de vehículos de carga con conductor"
"giro_000597","49300","Transporte por oleoducto o gasoducto"
"giro_000598","","TRANSPORTE POR VÍA ACUÁTICA"
"giro_000599","50110","Transporte de pasajeros marítimo y de cabotaje"
"giro_000600","50120","Transporte de carga marítimo y de cabotaje"
"giro_000601","50211","Transporte de pasajeros por vías de navegación interiores"
"giro_000602","50212","Alquiler de equipo de transporte de pasajeros por vías de navegación interior con conductor"
"giro_000603","50220","Transporte de carga por vías de navegación interiores"
"giro_000604","","TRANSPORTE POR VÍA AÉREA"
"giro_000605","51100","Transporte aéreo de pasajeros"
"giro_000606","51201","Transporte de carga por vía aérea"
"giro_000607","51202","Alquiler de equipo de aerotransporte con operadores para el propósito de transportar carga"
"giro_000608","","ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE"
"giro_000609","52101","Alquiler de instalaciones de almacenamiento en zonas francas"
"giro_000610","52102","Alquiler de silos para conservación y almacenamiento de granos"
"giro_000611","52103","Alquiler de instalaciones con refrigeración para almacenamiento y conservación de alimentos y otros productos"
"giro_000612","52109","Alquiler de bodegas para almacenamiento y depósito n.c.p."
"giro_000613","52211","Servicio de garaje y estacionamiento"
"giro_000614","52212","Servicios de terminales para el transporte por vía terrestre"
"giro_000615","52219","Servicios para el transporte por vía terrestre n.c.p."
"giro_000616","52220","Servicios para el transporte acuático"
"giro_000617","52230","Servicios para el transporte aéreo"
"giro_000618","52240","Manipulación de carga"
"giro_000619","52290","Servicios para el transporte ncp"
"giro_000620","52291","Agencias de tramitaciones aduanales"
"giro_000621","","ACTIVIDADES POSTALES Y DE MENSAJERÍA"
"giro_000622","53100","Servicios de correo nacional"
"giro_000623","53200","Actividades de correo distintas a las actividades postales nacionales"
"giro_000624","","ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS"
"giro_000625","","ACTIVIDADES DE ALOJAMIENTO"
"giro_000626","55101","Actividades de alojamiento para estancias cortas"
"giro_000627","55102","Hoteles"
"giro_000628","55200","Actividades de campamentos, parques de vehículos de recreo y parques de caravanas"
"giro_000629","55900","Alojamiento n.c.p."
"giro_000630","","ACTIVIDADES DE SERVICIO DE COMIDAS Y BEBIDAS"
"giro_000631","56101","Restaurantes"
"giro_000632","56106","Pupusería"
"giro_000633","56107","Actividades varias de restaurantes"
"giro_000634","56108","Comedores"
"giro_000635","56109","Merenderos ambulantes"
"giro_000636","56210","Preparación de comida para eventos especiales"
"giro_000637","56291","Servicios de provisión de comidas por contrato"
"giro_000638","56292","Servicios de concesión de cafetines y chalet en empresas e instituciones"
"giro_000639","56299","Servicios de preparación de comidas ncp"
"giro_000640","56301","Servicio de expendio de bebidas en salones y bares"
"giro_000641","56302","Servicio de expendio de bebidas en puestos callejeros, mercados y ferias"
"giro_000642","","INFORMACIÓN Y COMUNICACIONES"
"giro_000643","","ACTIVIDADES DE EDICIÓN"
"giro_000644","58110","Edición de libros, folletos, partituras y otras ediciones distintas a estas"
"giro_000645","58120","Edición de directorios y listas de correos"
"giro_000646","58130","Edición de periódicos, revistas y otras publicaciones periódicas"
"giro_000647","58190","Otras actividades de edición"
"giro_000648","58200","Edición de programas informáticos (software)"
"giro_000649","","ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN DE SONIDO Y EDICIÓN DE MÚSICA"
"giro_000650","59110","Actividades de producción cinematográfica"
"giro_000651","59120","Actividades de post producción de películas, videos y programas de televisión"
"giro_000652","59130","Actividades de distribución de películas cinematográficas, videos y programas de televisión"
"giro_000653","59140","Actividades de exhibición de películas cinematográficas y cintas de vídeo"
"giro_000654","59200","Actividades de edición y grabación de música"
"giro_000655","","ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN"
"giro_000656","60100","Servicios de difusiones de radio"
"giro_000657","60201","Actividades de programación y difusión de televisión abierta"
"giro_000658","60202","Actividades de suscripción y difusión de televisión por cable y/o suscripción"
"giro_000659","60299","Servicios de televisión, incluye televisión por cable"
"giro_000660","60900","Programación y transmisión de radio y televisión"
"giro_000661","","TELECOMUNICACIONES"
"giro_000662","61101","Servicio de telefonía"
"giro_000663","61102","Servicio de Internet"
"giro_000664","61103","Servicio de telefonía fija"
"giro_000665","61109","Servicio de Internet n.c.p."
"giro_000666","61201","Servicios de telefonía celular"
"giro_000667","61202","Servicios de Internet inalámbrico"
"giro_000668","61209","Servicios de telecomunicaciones inalámbrico n.c.p."
"giro_000669","61301","Telecomunicaciones satelitales"
"giro_000670","61309","Comunicación vía satélite n.c.p."
"giro_000671","61900","Actividades de telecomunicación n.c.p."
"giro_000672","","PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA INFORMÁTICA Y ACTIVIDADES CONEXAS"
"giro_000673","62010","Programación informática"
"giro_000674","62020","Consultorías y gestión de servicios informáticos"
"giro_000675","62090","Otras actividades de tecnología de información y servicios de computadora"
"giro_000676","","ACTIVIDADES DE SERVICIOS DE INFORMACIÓN"
"giro_000677","63110","Procesamiento de datos y actividades relacionadas"
"giro_000678","63120","Portales WEB"
"giro_000679","63910","Servicios de Agencias de Noticias"
"giro_000680","63990","Otros servicios de información n.c.p."
"giro_000681","","ACTIVIDADES FINANCIERAS Y DE SEGUROS"
"giro_000682","","ACTIVIDADES DE SERVICIOS FINANCIEROS EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES"
"giro_000683","64110","Servicios provistos por el Banco Central de El salvador"
"giro_000684","64190","Bancos"
"giro_000685","64192","Entidades dedicadas al envío de remesas"
"giro_000686","64199","Otras entidades financieras"
"giro_000687","64200","Actividades de sociedades de cartera"
"giro_000688","64300","Fideicomisos, fondos y otras fuentes de financiamiento"
"giro_000689","64910","Arrendamientos financieros"
"giro_000690","64920","Asociaciones cooperativas de ahorro y crédito dedicadas a la intermediación financiera"
"giro_000691","64921","Instituciones emisoras de tarjetas de crédito y otros"
"giro_000692","64922","Tipos de crédito ncp"
"giro_000693","64928","Prestamistas y casas de empeño"
"giro_000694","64990","Actividades de servicios financieros, excepto la financiación de planes de seguros y de pensiones n.c.p."
"giro_000695","","SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA."
"giro_000696","65110","Planes de seguros de vida"
"giro_000697","65120","Planes de seguro excepto de vida"
"giro_000698","65199","Seguros generales de todo tipo"
"giro_000699","65200","Planes se seguro"
"giro_000700","65300","Planes de pensiones"
"giro_000701","","ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS"
"giro_000702","66110","Administración de mercados financieros (Bolsa de Valores)"
"giro_000703","66120","Actividades bursátiles (Corredores de Bolsa)"
"giro_000704","66190","Actividades auxiliares de la intermediación financiera ncp"
"giro_000705","66210","Evaluación de riesgos y daños"
"giro_000706","66220","Actividades de agentes y corredores de seguros"
"giro_000707","66290","Otras actividades auxiliares de seguros y fondos de pensiones"
"giro_000708","66300","Actividades de administración de fondos"
"giro_000709","","ACTIVIDADES INMOBILIARIAS"
"giro_000710","68101","Servicio de alquiler y venta de lotes en cementerios"
"giro_000711","68109","Actividades inmobiliarias realizadas con bienes propios o arrendados n.c.p."
"giro_000712","68200","Actividades Inmobiliarias Realizadas a Cambio de una Retribución o por Contrata"
"giro_000713","","ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
"giro_000714","","ACTIVIDADES JURÍDICAS Y CONTABLES"
"giro_000715","69100","Actividades jurídicas"
"giro_000716","69200","Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos"
"giro_000717","","ACTIVIDADES DE OFICINAS CENTRALES; ACTIVIDADES DE CONSULTORÍA EN GESTIÓN EMPRESARIAL"
"giro_000718","70100","Actividades de oficinas centrales de sociedades de cartera"
"giro_000719","70200","Actividades de consultoría en gestión empresarial"
"giro_000720","","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS"
"giro_000721","71101","Servicios de arquitectura y planificación urbana y servicios conexos"
"giro_000722","71102","Servicios de ingeniería"
"giro_000723","71103","Servicios de agrimensura, topografía, cartografía, prospección y geofísica y servicios conexos"
"giro_000724","71200","Ensayos y análisis técnicos"
"giro_000725","","INVESTIGACIÓN CIENTÍFICA Y DESARROLLO"
"giro_000726","72100","Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería"
"giro_000727","72199","Investigaciones científicas"
"giro_000728","72200","Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades científica y desarrollo"
"giro_000729","","PUBLICIDAD Y ESTUDIOS DE MERCADO"
"giro_000730","73100","Publicidad"
"giro_000731","73200","Investigación de mercados y realización de encuestas de opinión pública"
"giro_000732","","OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
"giro_000733","74100","Actividades de diseño especializado"
"giro_000734","74200","Actividades de fotografía"
"giro_000735","74900","Servicios profesionales y científicos ncp"
"giro_000736","","ACTIVIDADES VETERINARIAS"
"giro_000737","75000","Actividades veterinarias"
"giro_000738","","ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO"
"giro_000739","","ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO"
"giro_000740","77101","Alquiler de equipo de transporte terrestre"
"giro_000741","77102","Alquiler de equipo de transporte acuático"
"giro_000742","77103","Alquiler de equipo de transporte por vía aérea"
"giro_000743","77210","Alquiler y arrendamiento de equipo de recreo y deportivo"
"giro_000744","77220","Alquiler de cintas de video y discos"
"giro_000745","77290","Alquiler de otros efectos personales y enseres domésticos"
"giro_000746","77300","Alquiler de maquinaria y equipo"
"giro_000747","77400","Arrendamiento de productos de propiedad intelectual"
"giro_000748","","ACTIVIDADES DE EMPLEO"
"giro_000749","78100","Obtención y dotación de personal"
"giro_000750","78200","Actividades de las agencias de trabajo temporal"
"giro_000751","78300","Dotación de recursos humanos y gestión; gestión de las funciones de recursos humanos"
"giro_000752","","ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURÍSTICOS Y OTROS SERVICIOS DE RESERVA Y ACTIVIDADES CONEXAS"
"giro_000753","79110","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas"
"giro_000754","79120","Actividades de los operadores turísticos"
"giro_000755","79900","Otros servicios de reservas y actividades relacionadas"
"giro_000756","","ACTIVIDADES DE INVESTIGACIÓN Y SEGURIDAD"
"giro_000757","80100","Servicios de seguridad privados"
"giro_000758","80201","Actividades de servicios de sistemas de seguridad"
"giro_000759","80202","Actividades para la prestación de sistemas de seguridad"
"giro_000760","80300","Actividades de investigación"
"giro_000761","","ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO"
"giro_000762","81100","Actividades combinadas de mantenimiento de edificios e instalaciones"
"giro_000763","81210","Limpieza general de edificios"
"giro_000764","81290","Otras actividades combinadas de mantenimiento de edificios e instalaciones ncp"
"giro_000765","81300","Servicio de jardinería"
"giro_000766","","ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINAS Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS"
"giro_000767","82110","Servicios administrativos de oficinas"
"giro_000768","82190","Servicio de fotocopiado y similares, excepto en imprentas"
"giro_000769","82200","Actividades de las centrales de llamadas (call center)"
"giro_000770","82300","Organización de convenciones y ferias de negocios"
"giro_000771","82910","Actividades de agencias de cobro y oficinas de crédito"
"giro_000772","82921","Servicios de envase y empaque de productos alimenticios"
"giro_000773","82922","Servicios de envase y empaque de productos medicinales"
"giro_000774","82929","Servicio de envase y empaque ncp"
"giro_000775","82990","Actividades de apoyo empresariales ncp"
"giro_000776","","ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA"
"giro_000777","84110","Actividades de la Administración Pública en general"
"giro_000778","84111","Alcaldías municipales"
"giro_000779","84120","Regulación de las actividades de prestación de servicios sanitarios, educativos, culturales y otros servicios sociales, excepto seguridad social"
"giro_000780","84130","Regulación y facilitación de la actividad económica"
"giro_000781","84210","Actividades de administración y funcionamiento del Ministerio de Relaciones Exteriores"
"giro_000782","84220","Actividades de defensa"
"giro_000783","84230","Actividades de mantenimiento del orden público y de seguridad"
"giro_000784","84300","Actividades de planes de seguridad social de afiliación obligatoria"
"giro_000785","","ENSEÑANZA"
"giro_000786","85101","Guardería educativa"
"giro_000787","85102","Enseñanza preescolar o parvularia"
"giro_000788","85103","Enseñanza primaria"
"giro_000789","85104","Servicio de educación preescolar y primaria integrada"
"giro_000790","85211","Enseñanza secundaria tercer ciclo (7°, 8° y 9°)"
"giro_000791","85212","Enseñanza secundaria de formación general bachillerato"
"giro_000792","85221","Enseñanza secundaria de formación técnica y profesional"
"giro_000793","85222","Enseñanza secundaria de formación técnica y profesional integrada con enseñanza primaria"
"giro_000794","85301","Enseñanza superior universitaria"
"giro_000795","85302","Enseñanza superior no universitaria"
"giro_000796","85303","Enseñanza superior integrada a educación secundaria y/o primaria"
"giro_000797","85410","Educación deportiva y recreativa"
"giro_000798","85420","Educación cultural"
"giro_000799","85490","Otros tipos de enseñanza n.c.p."
"giro_000800","85499","Enseñanza formal"
"giro_000801","85500","Servicios de apoyo a la enseñanza"
"giro_000802","","ACTIVIDADES DE ATENCIÓN A LA SALUD HUMANA Y DE ASISTENCIA SOCIAL"
"giro_000803","","ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA"
"giro_000804","86100","Actividades de hospitales"
"giro_000805","86201","Clínicas médicas"
"giro_000806","86202","Servicios de Odontología"
"giro_000807","86203","Servicios médicos"
"giro_000808","86901","Servicios de análisis y estudios de diagnóstico"
"giro_000809","86902","Actividades de atención de la salud humana"
"giro_000810","86909","Otros Servicio relacionados con la salud ncp"
"giro_000811","","ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES"
"giro_000812","87100","Residencias de ancianos con atención de enfermería"
"giro_000813","87200","Instituciones dedicadas al tratamiento del retraso mental, problemas de salud mental y el uso indebido de sustancias nocivas"
"giro_000814","87300","Instituciones dedicadas al cuidado de ancianos y discapacitados"
"giro_000815","87900","Actividades de asistencia a niños y jóvenes"
"giro_000816","87901","Otras actividades de atención en instituciones"
"giro_000817","","ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO"
"giro_000818","88100","Actividades de asistencia sociales sin alojamiento para ancianos y discapacitados"
"giro_000819","88900","Servicios sociales sin alojamiento ncp"
"giro_000820","","ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREATIVAS"
"giro_000821","","ACTIVIDADES CREATIVAS ARTÍSTICAS Y DE ESPARCIMIENTO"
"giro_000822","90000","Actividades creativas artísticas y de esparcimiento"
"giro_000823","","ACTIVIDADES BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES"
"giro_000824","91010","Actividades de bibliotecas y archivos"
"giro_000825","91020","Actividades de museos y preservación de lugares y edificios históricos"
"giro_000826","91030","Actividades de jardines botánicos, zoológicos y de reservas naturales"
"giro_000827","","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS"
"giro_000828","92000","Actividades de juegos y apuestas"
"giro_000829","","ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS"
